article,available,color,desc,gender,icon,id,img_author,img_link,keywords,name,num_jobs,plural_pt,url
false,true,#581f05,Technical Maintenance and Repair of Measuring Instruments and Precision,false,/static/img/icons/cbo/cbo_9.png,9151,,,"Precision, Maintenance",Measuring Instrument Repairmen,3908,true,profiles/cbo/9151/
false,true,#581f05,Restorers of Musical Instruments,false,/static/img/icons/cbo/cbo_9.png,9152,,,false,Musical Instrument Restoration Workers,187,true,profiles/cbo/9152/
false,true,#581f05,Technical Maintenance and Repair of Biomedical Equipment,false,/static/img/icons/cbo/cbo_9.png,9153,,,false,Biomedical Equipment Repairmen,2208,true,profiles/cbo/9153/
false,true,#581f05,Photographic Equipment Repairers,false,/static/img/icons/cbo/cbo_9.png,9154,,,false,Camera Repairmen,120,true,profiles/cbo/9154/
false,true,#581f05,Lubricators,false,/static/img/icons/cbo/cbo_9.png,9191,,,Oiler,Lubricators,28060,true,profiles/cbo/9191/
false,true,#581f05,"Maintenance Workers Trimmers, Chainsaws and Similar",false,/static/img/icons/cbo/cbo_9.png,9192,,,false,Landscapers,24152,true,profiles/cbo/9192/
false,true,#581f05,Mechanical Maintenance of Bicycles and Sports Equipment and Fitness,false,/static/img/icons/cbo/cbo_9.png,9193,,,"Bicycles, Fitness",Sports Equipment Repairmen,7393,true,profiles/cbo/9193/
false,true,#581f05,"Maintenance Supervisors Electronics Industrial, Commercial and Land",false,/static/img/icons/cbo/cbo_9.png,9501,,,false,Industrial Electrical Maintenance Supervisors,14217,true,profiles/cbo/9501/
false,true,#581f05,Supervisors Maintenance Vehicle Electronics,false,/static/img/icons/cbo/cbo_9.png,9502,,,"Vehicles, Technicians",Vehicle Electronics Maintenance Supervisors,2579,true,profiles/cbo/9502/
false,true,#581f05,Supervisors Electromechanical Maintenance,false,/static/img/icons/cbo/cbo_9.png,9503,,,false,Electromechanical Maintenance Supervisors,7212,true,profiles/cbo/9503/
false,true,#581f05,Electricians Electronics Maintenance,false,/static/img/icons/cbo/cbo_9.png,9511,Potira Souto,https://flic.kr/p/ekrHQE,Electricians,Electrical Maintenance Workers,115000,true,profiles/cbo/9511/
false,true,#581f05,Installers and Maintainers of Electronic Security Systems,false,/static/img/icons/cbo/cbo_9.png,9513,,,"Installers, Maintainers",Security System Technicians,14129,true,profiles/cbo/9513/
false,true,#581f05,"Electricians Electronic Maintenance Vehicles (Air, Land and Naval)",false,/static/img/icons/cbo/cbo_9.png,9531,,,"Planes, Cars",Vehicle Maintenance Electricians,32083,true,profiles/cbo/9531/
false,true,#581f05,"Installers and Maintainers of Electromechanical Elevators, Escalators and Automatic Doors",false,/static/img/icons/cbo/cbo_9.png,9541,,,"Escalators, Automatic Doors, Installers",Elevator Technicians,24080,true,profiles/cbo/9541/
false,true,#581f05,Repairers of Home Appliances,false,/static/img/icons/cbo/cbo_9.png,9542,,,Maintenance ,Home Appliance Technicians,2897,true,profiles/cbo/9542/
false,true,#581f05,Repairers of Office Equipment,false,/static/img/icons/cbo/cbo_9.png,9543,,,"Repair, Office Equipment",Office Equipment Technicians,2033,true,profiles/cbo/9543/
false,true,#581f05,Conservatives Permanent Tracks (Rails),false,/static/img/icons/cbo/cbo_9.png,9911,,,false,Railway Maintenance Workers,9493,true,profiles/cbo/9911/
false,true,#581f05,Maintainers Equipment Amusement Parks and Similar,false,/static/img/icons/cbo/cbo_9.png,9912,,,"Equipment, Theme Parks, Amusement Rides",Amusement Park Maintenance Workers,1534,true,profiles/cbo/9912/
false,true,#581f05,Vehicle Bodywork Repairers,false,/static/img/icons/cbo/cbo_9.png,9913,,,false,Vehicle Bodywork Mechanics,43833,true,profiles/cbo/9913/
false,true,#581f05,Maintainers of Buildings,false,/static/img/icons/cbo/cbo_9.png,9914,,,false,Building Maintenance Workers,0,true,profiles/cbo/9914/
false,true,#581f05,Workers Elementary Maintenance Vehicular,false,/static/img/icons/cbo/cbo_9.png,9921,,,"Subway, Bus, Supervisors",Basic Vehicle Mechanics,46633,true,profiles/cbo/9921/
false,true,#581f05,Workers Operating Conservation of Permanent Ways (Except Rails),false,/static/img/icons/cbo/cbo_9.png,9922,DIRETORIA DE COMUNICAÇÃO,https://flic.kr/p/Bsdoxg,false,Road Maintenance Workers,211766,true,profiles/cbo/9922/
false,true,#C7C7C7,false,false,/static/img/icons/cbo/cbo_x.png,x,Marcos Alves ,https://www.flickr.com/photos/m_alves/5773250586/in/photolist-9Naqgd-CZyDyM-6X6BnX-7sXhRw-9XCv4a-phCdrT-q4rQvJ-kxZAoR-nrBbAc-gQgqRt-nFPGYe-nJkWrn-nrBnAQ-DNHuvV-nL8qGx-puyf3U-nJk5SG-nLN5n6-mXXpgU-8xDsCZ-nJ5crk-CZstRJ-nJkNgd-ntEjhi-nLa6FH-DLxkH7-8n3u1u-DLwVd5-nrBnCo-ejfdXM-oyVRXR-duLfE9-d1XEUy-nJkL2d-nJaUfq-kFRjbi-9uK7Lx-DvWt1A-DpB5UV-5uAFxx-ejkWpu-nrTxxz-nrBbqn-nap5Wx-nJbboN-nL9HDr-ejkUYd-nrSRfn-DuRur7-DuR33f,false,Unreported,817044,true,profiles/cbo/x/
false,true,#C7C7C7,false,false,/static/img/icons/cbo/cbo_x.png,xxxx,Marcos Alves ,https://www.flickr.com/photos/m_alves/5773250586/in/photolist-9Naqgd-CZyDyM-6X6BnX-7sXhRw-9XCv4a-phCdrT-q4rQvJ-kxZAoR-nrBbAc-gQgqRt-nFPGYe-nJkWrn-nrBnAQ-DNHuvV-nL8qGx-puyf3U-nJk5SG-nLN5n6-mXXpgU-8xDsCZ-nJ5crk-CZstRJ-nJkNgd-ntEjhi-nLa6FH-DLxkH7-8n3u1u-DLwVd5-nrBnCo-ejfdXM-oyVRXR-duLfE9-d1XEUy-nJkL2d-nJaUfq-kFRjbi-9uK7Lx-DvWt1A-DpB5UV-5uAFxx-ejkWpu-nrTxxz-nrBbqn-nap5Wx-nJbboN-nL9HDr-ejkUYd-nrSRfn-DuRur7-DuR33f,false,Unreported,817044,true,profiles/cbo/xxxx/
